"Tid", "Total energi", "Vridmoment"
0.99999997764824,183.255614909952, 0.0400000005005537
1.99999995529645,183.251450645685, 0.040000001000995
2.99999993294489,183.244510104021, 0.0400000015012114
3.99999991059333,183.234798134797, 0.0400000020010905
4.99999988824176,183.222321515787, 0.0400000025005209
5.9999998658902,183.207088939519, 0.0400000029993911
6.99999984353863,183.189110996418, 0.0400000034975906
7.99999982118707,183.168400154325, 0.0400000039950095
8.99999979883462,183.144970734491, 0.0400000044915389
9.99999977648216,183.1188388841, 0.0400000049870706
10.9999997541297,183.090022545469, 0.0400000054814979
11.9999997317773,183.058541422001, 0.0400000059747152
12.9999997094248,183.024416941035, 0.0400000064666182
13.9999996870724,182.987672213731, 0.0400000069571042
14.9999996647199,182.948331992119, 0.0400000074460717
15.9999996423675,182.90642262349, 0.0400000079334214
16.999999620015,182.861972002262, 0.0400000084190552
17.9999995976625,182.815009519523, 0.0400000089028774
18.9999995753101,182.765566010383, 0.0400000093847937
19.9999995529576,182.71367369936, 0.040000009864712
20.9999995306052,182.659366143951, 0.0400000103425426
21.9999995082527,182.602678176577, 0.0400000108181975
22.9999994859003,182.543645845115, 0.0400000112915913
23.9999994635478,182.482306352165, 0.0400000117626407
24.9999994411954,182.41869799328, 0.0400000122312645
25.9999994188429,182.352860094328, 0.0400000126973846
26.9999993964905,182.284832948169, 0.0400000131609247
27.999999374138,182.214657750839, 0.0400000136218112
28.9999993517856,182.14237653743, 0.0400000140799732
29.9999993294331,182.068032117818, 0.040000014535342
30.9999993070807,181.99166801244, 0.0400000149878518
31.9999992847282,181.91332838826, 0.0400000154374394
32.9999992623793,181.833057995102, 0.0400000158840438
33.9999992400304,181.750902102507, 0.0400000163276073
34.9999992176815,181.666906437235, 0.0400000167680741
35.9999991953326,181.581117121596, 0.0400000172053918
36.9999991729837,181.493580612689, 0.04000001763951
37.9999991506348,181.404343642723, 0.0400000180703812
38.9999991282859,181.313453160502, 0.0400000184979605
39.999999105937,181.220956274201, 0.0400000189222057
40.9999990835881,181.126900195509, 0.040000019343077
41.9999990612392,181.031332185272, 0.0400000197605373
42.9999990388903,180.934299500666, 0.0400000201745518
43.9999990165414,180.835849344014, 0.0400000205850887
44.9999989941925,180.736028813288, 0.040000020992118
45.9999989718436,180.634884854369, 0.0400000213956127
46.9999989494947,180.532464215099, 0.040000021795548
47.9999989271458,180.428813401181, 0.0400000221919014
48.9999989047969,180.323978633941, 0.0400000225846527
49.999998882448,180.218005809997, 0.0400000229737843
50.9999988600991,180.110940462839, 0.0400000233592803
51.9999988377502,180.002827726336, 0.0400000237411273
52.9999988154013,179.893712300179, 0.0400000241193141
53.9999987930524,179.78363841724, 0.0400000244938313
54.9999987707035,179.67264981288, 0.0400000248646717
55.9999987483546,179.560789696137, 0.04000002523183
56.9999987260057,179.448100722821, 0.040000025595303
57.9999987036568,179.334624970473, 0.040000025955089
58.9999986813079,179.220403915167, 0.0400000263111885
59.999998658959,179.105478410111, 0.0400000266636033
60.9999986366101,178.989888666032, 0.0400000270123373
61.9999986142612,178.873674233294, 0.0400000273573959
62.9999985919123,178.756873985695, 0.0400000276987859
63.9999985695634,178.639526105925, 0.0400000280365158
64.9999985472145,178.521668072627, 0.0400000283705955
65.9999985248656,178.403336648995, 0.0400000287010362
66.9999985025167,178.284567872893, 0.0400000290278508
67.9999984801678,178.165397048399, 0.0400000293510529
68.9999984578189,178.045858738773, 0.0400000296706579
69.99999843547,177.925986760743, 0.0400000299866821
70.9999984131211,177.805814180091, 0.0400000302991431
71.9999983907722,177.685373308466, 0.0400000306080591
72.9999983684233,177.564695701384, 0.0400000309134499
73.9999983460744,177.443812157332, 0.040000031215336
74.9999983237255,177.322752717952, 0.0400000315137388
75.9999983013766,177.201546669232, 0.0400000318086806
76.9999982790277,177.080222543656, 0.0400000321001846
77.9999982566788,176.958808123258, 0.0400000323882746
78.9999982343299,176.837330443527, 0.0400000326729754
79.999998211981,176.71581579811, 0.0400000329543121
80.9999981896321,176.594289744271, 0.0400000332323109
81.9999981672832,176.472777109041, 0.040000033506998
82.9999981449343,176.351301996032, 0.0400000337784008
83.9999981225854,176.229887792841, 0.0400000340465467
84.9999981002365,176.108557179029, 0.0400000343114639
85.9999980778876,175.9873321346, 0.0400000345731808
86.9999980555387,175.866233948971, 0.0400000348317263
87.9999980331898,175.745283230355, 0.0400000350871298
88.9999980108409,175.62449991555, 0.0400000353394209
89.999997988492,175.503903280077, 0.0400000355886294
90.9999979661431,175.38351194863, 0.0400000358347855
91.9999979437942,175.263343905826, 0.0400000360779196
92.9999979214453,175.143416507182, 0.0400000363180624
93.9999978990964,175.023746490321, 0.0400000365552444
94.9999978767475,174.904349986372, 0.0400000367894967
95.9999978543986,174.785242531513, 0.0400000370208502
96.9999978320497,174.666439078653, 0.0400000372493362
97.9999978097008,174.547954009213, 0.0400000374749858
98.9999977873519,174.429801144999, 0.0400000376978302
99.999997765003,174.311993760121, 0.0400000379179008
100.999997742654,174.194544592942, 0.0400000381352289
101.999997720305,174.077465858062, 0.0400000383498458
102.999997697956,173.960769258271, 0.0400000385617826
103.999997675607,173.844465996504, 0.0400000387710704
104.999997653259,173.728566787739, 0.0400000389777406
105.99999763091,173.613081870846, 0.040000039181824
106.999997608561,173.498021020367, 0.0400000393833517
107.999997586212,173.383393558213, 0.0400000395823544
108.999997563863,173.269208365261, 0.0400000397788628
109.999997541514,173.155473892849, 0.0400000399729075
110.999997519165,173.042198174149, 0.0400000401645188
111.999997496816,172.929388835419, 0.040000040353727
112.999997474467,172.81705310711, 0.0400000405405621
113.999997452118,172.705197834837, 0.040000040725054
114.99999742977,172.593829490192, 0.0400000409072323
115.999997407421,172.482954181409, 0.0400000410871265
116.999997385072,172.372577663856, 0.0400000412647657
117.999997362723,172.262705350364, 0.0400000414401791
118.999997340374,172.15334232138, 0.0400000416133954
119.999997318025,172.044493334949, 0.0400000417844432
120.999997295676,171.936162836512, 0.0400000419533508
121.999997273327,171.828354968518, 0.0400000421201462
122.999997250978,171.721073579866, 0.0400000422848572
123.999997228629,171.614322235136, 0.0400000424475115
124.999997206281,171.50810422366, 0.0400000426081361
125.999997183932,171.402422568384, 0.0400000427667584
126.999997161583,171.297280034546, 0.0400000429234048
127.999997139234,171.192679138172, 0.040000043078102
128.999997116871,171.088622154373, 0.0400000432308761
129.999997094508,170.985111125455, 0.0400000433817531
130.999997072145,170.882147868852, 0.0400000435307586
131.999997049781,170.779733984853, 0.0400000436779179
132.999997027418,170.677870864156, 0.0400000438232562
133.999997005055,170.576559695235, 0.0400000439667982
134.999996982692,170.475801471523, 0.0400000441085684
135.999996960329,170.375596998416, 0.0400000442485912
136.999996937966,170.275946900093, 0.0400000443868902
137.999996915603,170.176851626167, 0.0400000445234894
138.99999689324,170.078311458153, 0.040000044658412
139.999996870877,169.980326515772, 0.040000044791681
140.999996848513,169.882896763075, 0.0400000449233192
141.99999682615,169.786022014413, 0.0400000450533494
142.999996803787,169.689701940227, 0.0400000451817936
143.999996781424,169.593936072693, 0.0400000453086736
144.999996759061,169.498723811195, 0.0400000454340114
145.999996736698,169.40406442765, 0.0400000455578281
146.999996714335,169.309957071672, 0.0400000456801449
147.999996691972,169.216400775595, 0.0400000458009827
148.999996669609,169.123394459344, 0.040000045920362
149.999996647245,169.030936935158, 0.0400000460383029
150.999996624882,168.939026912183, 0.0400000461548256
151.999996602519,168.847663000911, 0.0400000462699496
152.999996580156,168.756843717505, 0.0400000463836946
153.999996557793,168.666567487966, 0.0400000464960798
154.99999653543,168.576832652195, 0.040000046607124
155.999996513067,168.487637467911, 0.0400000467168459
156.999996490704,168.398980114458, 0.0400000468252639
157.999996468341,168.310858696484, 0.0400000469323962
158.999996445977,168.223271247506, 0.0400000470382606
159.999996423614,168.136215733361, 0.0400000471428749
160.999996401251,168.049690055545, 0.0400000472462563
161.999996378888,167.963692054438, 0.0400000473484221
162.999996356525,167.878219512435, 0.0400000474493891
163.999996334162,167.793270156959, 0.0400000475491741
164.999996311799,167.708841663385, 0.0400000476477933
165.999996289436,167.624931657863, 0.040000047745263
166.999996267073,167.541537720042, 0.0400000478415992
167.999996244709,167.458657385707, 0.0400000479368175
168.999996222346,167.37628814932, 0.0400000480309335
169.999996199983,167.294427466479, 0.0400000481239624
170.99999617762,167.213072756287, 0.0400000482159193
171.999996155257,167.132221403645, 0.040000048306819
172.999996132894,167.051870761456, 0.040000048396676
173.999996110531,166.972018152756, 0.0400000484855048
174.999996088168,166.892660872768, 0.0400000485733196
175.999996065805,166.813796190886, 0.0400000486601344
176.999996043441,166.735421352578, 0.0400000487459627
177.999996021078,166.657533581229, 0.0400000488308184
178.999995998715,166.580130079917, 0.0400000489147146
179.999995976352,166.503208033113, 0.0400000489976646
180.999995953989,166.42676460833, 0.0400000490796813
181.999995931626,166.350796957703, 0.0400000491607775
182.999995909263,166.275302219511, 0.0400000492409657
183.9999958869,166.200277519645, 0.0400000493202584
184.999995864537,166.125719973015, 0.0400000493986678
185.999995842173,166.051626684905, 0.0400000494762058
186.99999581981,165.977994752276, 0.0400000495528844
187.999995797447,165.904821265016, 0.0400000496287152
188.999995775084,165.832103307146, 0.0400000497037097
189.999995752721,165.75983795797, 0.0400000497778791
190.999995730358,165.688022293186, 0.0400000498512347
191.999995707995,165.61665338595, 0.0400000499237875
192.999995685632,165.545728307894, 0.0400000499955481
193.999995663269,165.475244130109, 0.0400000500665275
194.999995640905,165.405197924075, 0.040000050136736
195.999995618542,165.335586762572, 0.0400000502061838
196.999995596179,165.266407720531, 0.0400000502748814
197.999995573816,165.197657875861, 0.0400000503428386
198.999995551453,165.129334310241, 0.0400000504100653
199.99999552909,165.061434109873, 0.0400000504765713
200.999995506727,164.993954366201, 0.0400000505423662
201.999995484364,164.926892176604, 0.0400000506074594
202.999995462001,164.860244645054, 0.0400000506718602
203.999995439637,164.794008882744, 0.0400000507355777
204.999995417274,164.728182008693, 0.0400000507986211
205.999995394911,164.662761150309, 0.0400000508609991
206.999995372548,164.597743443944, 0.0400000509227207
207.999995350185,164.533126035404, 0.0400000509837943
208.999995327822,164.468906080453, 0.0400000510442283
209.999995305459,164.405080745276, 0.0400000511040313
210.999995283096,164.341647206931, 0.0400000511632115
211.999995260733,164.278602653766, 0.040000051221777
212.999995238369,164.215944285831, 0.0400000512797358
213.999995216006,164.153669315255, 0.0400000513370958
214.999995193643,164.091774966602, 0.0400000513938647
215.99999517128,164.030258477222, 0.0400000514500501
216.999995148917,163.969117097573, 0.0400000515056597
217.999995126554,163.908348091515, 0.0400000515607009
218.999995104191,163.847948736613, 0.0400000516151809
219.999995081828,163.787916324396, 0.0400000516691069
220.999995059465,163.728248160617, 0.0400000517224861
221.999995037101,163.668941565493, 0.0400000517753254
222.999995014738,163.609993873924, 0.0400000518276319
223.999994992375,163.551402435703, 0.0400000518794121
224.999994970012,163.493164615719, 0.0400000519306728
225.999994947649,163.435277794126, 0.0400000519814206
226.999994925286,163.377739366525, 0.040000052031662
227.999994902923,163.320546744112, 0.0400000520814034
228.99999488056,163.263697353827, 0.040000052130651
229.999994858197,163.207188638486, 0.0400000521794111
230.999994835833,163.151018056901, 0.0400000522276899
231.99999481347,163.095183083995, 0.0400000522754933
232.999994791107,163.039681210903, 0.0400000523228272
233.999994768744,162.984509945059, 0.0400000523696977
234.999994746381,162.929666810284, 0.0400000524161103
235.999994724018,162.875149346857, 0.0400000524620707
236.999994701655,162.820955111578, 0.0400000525075847
237.999994679292,162.767081677824, 0.0400000525526577
238.999994656929,162.713526635599, 0.040000052597295
239.999994634565,162.660287591573, 0.0400000526415022
240.999994612202,162.607362169113, 0.0400000526852845
241.999994589839,162.554748008318, 0.0400000527286472
242.999994567476,162.502442766023, 0.0400000527715953
243.999994545113,162.450444115826, 0.0400000528141339
244.99999452275,162.398749748083, 0.0400000528562681
245.999994500387,162.34735736992, 0.0400000528980025
246.999994478024,162.296264705217, 0.0400000529393422
247.999994455661,162.245469494605, 0.0400000529802919
248.999994433297,162.194969495446, 0.0400000530208564
249.999994410934,162.144762481814, 0.0400000530610402
250.999994388571,162.09484624447, 0.040000053100848
251.999994366208,162.045218590827, 0.0400000531402841
252.999994343845,161.995877344925, 0.0400000531793533
253.999994321482,161.946820347383, 0.0400000532180596
254.999994299119,161.898045455364, 0.0400000532564076
255.999994276756,161.849550542521, 0.0400000532944015
256.999994254393,161.801333498954, 0.0400000533320453
257.99999423203,161.753392231154, 0.0400000533693434
258.999994209666,161.705724661948, 0.0400000534062998
259.999994187303,161.658328730433, 0.0400000534429185
260.99999416494,161.611202391925, 0.0400000534792035
261.999994142577,161.564343617884, 0.0400000535151586
262.999994120214,161.517750395851, 0.0400000535507879
263.999994097851,161.471420729371, 0.0400000535860949
264.999994075488,161.425352637933, 0.0400000536210836
265.999994053125,161.379544156882, 0.0400000536557575
266.999994030762,161.333993337349, 0.0400000536901205
267.999994008398,161.288698246171, 0.040000053724176
268.999993986035,161.243656965804, 0.0400000537579276
269.999993963672,161.198867594253, 0.0400000537913787
270.999993941309,161.154328244974, 0.0400000538245329
271.999993918946,161.110037046794, 0.0400000538573935
272.999993896583,161.065992143831, 0.040000053889964
273.99999387422,161.022191695387, 0.0400000539222475
274.999993851857,160.978633875875, 0.0400000539542475
275.999993829494,160.935316874719, 0.0400000539859671
276.99999380713,160.892238896264, 0.0400000540174093
277.999993784767,160.849398159684, 0.0400000540485776
278.999993762404,160.806792898884, 0.040000054079475
279.999993740041,160.764421362408, 0.0400000541101043
280.999993717678,160.722281813339, 0.0400000541404688
281.999993695315,160.680372529212, 0.0400000541705713
282.999993672952,160.638691801903, 0.0400000542004147
283.999993650589,160.597237937536, 0.040000054230002
284.999993628226,160.556009256394, 0.040000054259336
285.999993605862,160.515004092805, 0.0400000542884196
286.999993583499,160.474220795049, 0.0400000543172554
287.999993561136,160.433657725264, 0.0400000543458462
288.999993538773,160.393313259333, 0.0400000543741948
289.99999351641,160.353185786798, 0.0400000544023038
290.999993494047,160.313273710747, 0.0400000544301758
291.999993471684,160.273575447721, 0.0400000544578135
292.999993449321,160.234089427608, 0.0400000544852194
293.999993426958,160.194814093544, 0.0400000545123959
294.999993404594,160.155747901815, 0.0400000545393456
295.999993382231,160.116889321749, 0.0400000545660711
296.999993359868,160.078236835621, 0.0400000545925746
297.999993337505,160.039788938548, 0.0400000546188585
298.999993315142,160.00154413839, 0.0400000546449255
299.999993292779,159.96350095565, 0.0400000546707776
300.999993270416,159.92565792337, 0.0400000546964172
301.999993248053,159.888013587034, 0.0400000547218468
302.99999322569,159.850566504461, 0.0400000547470683
303.999993203326,159.813315245718, 0.040000054772084
304.999993180963,159.776258393005, 0.0400000547968961
305.9999931586,159.739394540565, 0.0400000548215068
306.999993136237,159.702722294582, 0.0400000548459183
307.999993113874,159.666240273085, 0.0400000548701326
